date,year,tournament,home_team_iso,away_team_iso,home_team_score,away_team_score,neutral_venue,host_team_iso,elo_home_pre,elo_away_pre
2016-05-27,2016,Friendly,SVK,GEO,3,1,True,,1676.2,1447.0
2016-05-27,2016,Friendly,NIR,BLR,3,0,False,NIR,1538.6,1529.9
2016-05-27,2016,Friendly,URY,TTO,3,1,False,URY,1933.3,1688.1
2016-05-27,2016,Friendly,NGA,MLI,1,0,True,,1662.4,1647.4
2016-05-27,2016,Friendly,MAR,COG,2,0,False,MAR,1649.8,1599.1
2016-05-27,2016,Friendly,ENG,AUS,2,1,False,ENG,1897.6,1795.2
2016-05-27,2016,Friendly,CZE,MLT,6,0,True,,1681.8,1187.7
2016-05-27,2016,Friendly,HRV,MDA,1,0,False,HRV,1767.9,1306.5
2016-05-27,2016,Friendly,IRL,NLD,1,1,False,IRL,1733.2,1841.2
2016-05-28,2016,Oceania Nations Cup,VUT,SLB,0,1,True,,1593.6,1483.7
2016-05-28,2016,Friendly,CHE,BEL,1,2,False,CHE,1720.0,1864.1
2016-05-28,2016,Friendly,RWA,SEN,0,2,False,RWA,1460.5,1743.9
2016-05-28,2016,Oceania Nations Cup,NZL,FJI,3,1,True,,1628.5,1613.6
2016-05-28,2016,Friendly,MEX,PRY,1,0,True,,1930.1,1716.2
2016-05-28,2016,Friendly,GAB,MRT,0,2,True,,1555.4,1444.6
2016-05-28,2016,Friendly,SLV,PER,1,3,True,,1573.9,1742.2
2016-05-28,2016,Friendly,CRI,VEN,2,1,False,CRI,1809.5,1569.9
2016-05-28,2016,Friendly,MMR,MYS,0,0,False,MMR,1384.0,1316.1
2016-05-28,2016,Friendly,GTM,ARM,1,7,True,,1582.5,1426.1
2016-05-29,2016,Friendly,LAO,NPL,1,1,False,LAO,1159.7,1231.1
2016-05-29,2016,Friendly,ROU,UKR,3,4,True,,1700.5,1751.9
2016-05-29,2016,Friendly,PRT,NOR,3,0,False,PRT,1851.3,1569.6
2016-05-29,2016,Oceania Nations Cup,PNG,NCL,1,1,False,PNG,1525.9,1623.1
2016-05-29,2016,Friendly,TUR,MNE,1,0,False,TUR,1750.5,1483.0
2016-05-29,2016,Friendly,KEN,TZA,1,1,False,KEN,1476.3,1436.7
2016-05-29,2016,Baltic Cup,LTU,EST,2,0,False,LTU,1364.9,1467.1
2016-05-29,2016,Friendly,DEU,SVK,1,3,False,DEU,2005.9,1682.5
2016-05-29,2016,Friendly,KHM,TLS,2,0,False,KHM,1111.1,1073.4
2016-05-29,2016,Friendly,BIH,ESP,1,3,True,,1701.8,1940.4
2016-05-29,2016,Friendly,AZE,MKD,1,3,True,,1367.0,1372.8
2016-05-29,2016,Friendly,ALB,QAT,3,1,True,,1573.9,1638.5
2016-05-29,2016,Friendly,ITA,SCO,1,0,True,,1809.4,1669.2
2016-05-30,2016,Friendly,FRA,CMR,3,2,False,FRA,1914.4,1686.0
2016-05-30,2016,Friendly,GMB,ZMB,0,0,False,GMB,1394.2,1612.8
2016-05-30,2016,Friendly,SWE,SVN,0,0,False,SWE,1695.7,1554.8
2016-05-31,2016,Friendly,ZWE,UGA,2,0,False,ZWE,1511.5,1594.9
2016-05-31,2016,Friendly,VNM,SYR,2,0,False,VNM,1415.3,1635.0
2016-05-31,2016,Oceania Nations Cup,VUT,NZL,0,5,True,,1574.0,1650.1
2016-05-31,2016,Oceania Nations Cup,SLB,FJI,0,1,True,,1503.3,1592.1
2016-05-31,2016,Friendly,KEN,SDN,1,1,False,KEN,1472.5,1413.8
2016-05-31,2016,Friendly,LUX,NGA,1,3,False,LUX,1212.8,1671.9
2016-05-31,2016,Friendly,IRL,BLR,1,2,False,IRL,1733.4,1517.7
2016-05-31,2016,Friendly,AUT,MLT,2,1,False,AUT,1724.0,1185.4
2016-05-31,2016,Friendly,SRB,ISR,3,1,False,SRB,1628.2,1513.6
2016-06-01,2016,CFU Caribbean Cup qualification,MTQ,GLP,2,0,False,MTQ,1594.2,1518.3
2016-06-01,2016,CFU Caribbean Cup qualification,KNA,SUR,1,0,False,KNA,1513.9,1464.4
2016-06-01,2016,Friendly,POL,NLD,1,2,False,POL,1738.8,1840.9
2016-06-01,2016,Friendly,NOR,ISL,3,2,False,NOR,1566.1,1612.1
2016-06-01,2016,Oceania Nations Cup,NCL,WSM,7,0,True,,1623.2,1376.3
2016-06-01,2016,Baltic Cup,LVA,LTU,2,1,False,LVA,1418.6,1387.6
2016-06-01,2016,Friendly,ESP,KOR,6,1,True,,1946.4,1861.1
2016-06-01,2016,Friendly,EST,AND,2,0,False,EST,1444.5,966.9
2016-06-01,2016,Friendly,SLV,ARM,0,4,True,,1565.7,1456.3
2016-06-01,2016,Friendly,CZE,RUS,2,1,True,,1684.2,1717.9
2016-06-01,2016,CFU Caribbean Cup qualification,CUW,GUY,5,2,False,CUW,1382.7,1459.4
2016-06-01,2016,Friendly,BEL,FIN,1,1,False,BEL,1872.9,1509.0
2016-06-01,2016,CFU Caribbean Cup qualification,GRD,PRI,3,3,False,GRD,1345.9,1378.1
2016-06-02,2016,AFC Asian Cup qualification,TJK,BGD,5,0,False,TJK,1424.5,1217.5
2016-06-02,2016,African Cup of Nations qualification,SYC,DZA,0,2,False,SYC,1223.2,1725.6
2016-06-02,2016,AFC Asian Cup qualification,MYS,TLS,3,0,False,MYS,1320.6,1064.1
2016-06-02,2016,AFC Asian Cup qualification,MDV,YEM,0,2,False,MDV,1260.6,1319.9
2016-06-02,2016,AFC Asian Cup qualification,LAO,IND,0,1,False,LAO,1158.9,1360.2
2016-06-02,2016,Friendly,ENG,PRT,1,0,False,ENG,1902.3,1854.8
2016-06-02,2016,Friendly,MKD,IRN,1,3,False,MKD,1387.5,1823.0
2016-06-03,2016,Friendly,ROU,GEO,5,1,False,ROU,1691.9,1440.7
2016-06-03,2016,Friendly,VNM,HKG,2,2,True,,1435.3,1429.7
2016-06-03,2016,Copa América,USA,COL,0,2,False,USA,1766.8,1939.3
2016-06-03,2016,King's Cup,ARE,JOR,1,3,True,,1727.1,1643.7
2016-06-03,2016,King's Cup,THA,SYR,2,2,False,THA,1579.8,1615.0
2016-06-03,2016,Friendly,CHE,MDA,2,1,False,CHE,1711.2,1305.7
2016-06-03,2016,African Cup of Nations qualification,SLE,SDN,1,0,False,SLE,1458.8,1418.1
2016-06-03,2016,African Cup of Nations qualification,MRT,CMR,0,1,False,MRT,1464.3,1683.4
2016-06-03,2016,Kirin Cup,JPN,BGR,7,2,False,JPN,1840.8,1550.2
2016-06-03,2016,Friendly,FRO,XKX,0,2,True,,1207.2,1511.1
2016-06-03,2016,African Cup of Nations qualification,DJI,TUN,0,3,False,DJI,1033.4,1667.3
2016-06-03,2016,Friendly,CHN,TTO,4,2,False,CHN,1669.1,1684.5
2016-06-03,2016,Friendly,MMR,SGP,0,1,False,MMR,1379.5,1386.1
2016-06-03,2016,Kirin Cup,BIH,DNK,2,2,True,,1695.7,1648.9
2016-06-03,2016,Friendly,AZE,CAN,1,1,True,,1352.2,1563.7
2016-06-03,2016,Friendly,ALB,UKR,1,3,True,,1591.7,1760.4
2016-06-03,2016,African Cup of Nations qualification,LBY,MAR,1,1,True,,1584.2,1658.7
2016-06-04,2016,Friendly,CIV,GAB,2,1,False,CIV,1782.8,1535.7
2016-06-04,2016,Oceania Nations Cup,NZL,SLB,1,0,True,,1673.6,1492.1
2016-06-04,2016,African Cup of Nations qualification,RWA,MOZ,2,3,False,RWA,1452.8,1461.5
2016-06-04,2016,African Cup of Nations qualification,NAM,NER,1,0,False,NAM,1434.1,1401.6
2016-06-04,2016,African Cup of Nations qualification,GNB,ZMB,3,2,False,GNB,1407.5,1609.5
2016-06-04,2016,African Cup of Nations qualification,TZA,EGY,0,2,False,TZA,1440.5,1715.5
2016-06-04,2016,African Cup of Nations qualification,STP,CPV,1,2,False,STP,1345.2,1603.6
2016-06-04,2016,African Cup of Nations qualification,SSD,MLI,0,3,False,SSD,1363.5,1637.9
2016-06-04,2016,CFU Caribbean Cup qualification,VIR,GUY,0,7,False,VIR,1173.0,1426.7
2016-06-04,2016,Friendly,SVK,NIR,0,0,False,SVK,1710.1,1550.8
2016-06-04,2016,CFU Caribbean Cup qualification,GLP,DMA,2,1,False,GLP,1502.3,1258.5
2016-06-04,2016,Copa América,HTI,PER,0,1,True,,1604.0,1750.5
2016-06-04,2016,African Cup of Nations qualification,GMB,ZAF,0,4,False,GMB,1397.5,1652.4
2016-06-04,2016,Friendly,AUS,GRC,1,0,False,AUS,1790.4,1547.7
2016-06-04,2016,Friendly,DEU,HUN,2,0,False,DEU,1978.3,1630.7
2016-06-04,2016,African Cup of Nations qualification,BWA,UGA,1,2,False,BWA,1454.1,1580.6
2016-06-04,2016,African Cup of Nations qualification,BDI,SEN,0,2,False,BDI,1445.1,1751.6
2016-06-04,2016,Copa América,BRA,ECU,0,0,True,,1973.0,1839.5
2016-06-04,2016,Friendly,AUT,NLD,0,2,False,AUT,1724.5,1850.9
2016-06-04,2016,Friendly,HRV,SMR,10,0,False,HRV,1768.6,956.0
2016-06-04,2016,Baltic Cup,EST,LVA,0,0,False,EST,1445.5,1428.2
2016-06-04,2016,Oceania Nations Cup,FJI,VUT,2,3,True,,1603.3,1550.4
2016-06-04,2016,Friendly,FRA,SCO,3,0,False,FRA,1917.1,1663.0
2016-06-04,2016,Copa América,CRI,PRY,0,0,True,,1811.9,1711.7
2016-06-05,2016,African Cup of Nations qualification,ZWE,MWI,3,0,False,ZWE,1525.8,1430.9
2016-06-05,2016,King's Cup,ARE,SYR,0,1,True,,1699.3,1617.8
2016-06-05,2016,King's Cup,THA,JOR,2,0,False,THA,1577.0,1671.5
2016-06-05,2016,Friendly,SWE,WAL,3,0,False,SWE,1689.7,1587.7
2016-06-05,2016,African Cup of Nations qualification,SWZ,GIN,1,0,False,SWZ,1352.5,1655.9
2016-06-05,2016,Friendly,SVN,TUR,0,1,False,SVN,1560.8,1752.6
2016-06-05,2016,Friendly,RUS,SRB,1,1,True,,1707.0,1634.9
2016-06-05,2016,Oceania Nations Cup,PNG,WSM,8,0,False,PNG,1525.8,1363.2
2016-06-05,2016,African Cup of Nations qualification,MUS,GHA,0,2,False,MUS,1288.4,1739.3
2016-06-05,2016,Copa América,MEX,URY,3,1,True,,1934.6,1936.9
2016-06-05,2016,African Cup of Nations qualification,LBR,TGO,2,2,False,LBR,1441.3,1473.6
2016-06-05,2016,African Cup of Nations qualification,LSO,ETH,1,2,False,LSO,1282.8,1396.8
2016-06-05,2016,African Cup of Nations qualification,KEN,COG,2,1,False,KEN,1468.2,1590.2
2016-06-05,2016,Copa América,JAM,VEN,0,1,True,,1636.0,1567.4
2016-06-05,2016,Friendly,CZE,KOR,1,2,False,CZE,1695.1,1845.9
2016-06-05,2016,African Cup of Nations qualification,COM,BFA,0,1,False,COM,1229.0,1549.4
2016-06-05,2016,African Cup of Nations qualification,CAF,AGO,3,0,False,CAF,1400.4,1467.9
2016-06-05,2016,Friendly,BEL,NOR,3,2,False,BEL,1864.2,1574.5
2016-06-05,2016,African Cup of Nations qualification,MDG,COD,1,6,False,MDG,1370.4,1653.3
2016-06-06,2016,Friendly,SGP,VNM,0,3,True,,1398.7,1435.1
2016-06-06,2016,Friendly,POL,LTU,0,0,False,POL,1728.9,1378.0
2016-06-06,2016,Copa América,PAN,BOL,2,1,True,,1754.0,1560.6
2016-06-06,2016,AFC Asian Cup qualification,MYS,TLS,3,0,False,MYS,1328.6,1056.1
2016-06-06,2016,Friendly,ISL,LIE,4,0,False,ISL,1603.6,1163.4
2016-06-06,2016,Friendly,MMR,HKG,3,0,False,MMR,1366.9,1429.8
2016-06-06,2016,Copa América,ARG,CHL,2,1,True,,2005.6,1928.1
2016-06-06,2016,Friendly,ITA,FIN,2,0,False,ITA,1815.5,1517.7
2016-06-07,2016,AFC Asian Cup qualification,IND,LAO,6,1,False,IND,1374.5,1144.6
2016-06-07,2016,Copa América,USA,CRI,4,0,False,USA,1737.0,1804.9
2016-06-07,2016,CFU Caribbean Cup qualification,VCT,KNA,0,1,False,VCT,1362.9,1525.8
2016-06-07,2016,Friendly,ESP,GEO,0,1,False,ESP,1961.6,1436.3
2016-06-07,2016,Kirin Cup,JPN,BIH,1,2,False,JPN,1846.5,1693.7
2016-06-07,2016,AFC Asian Cup qualification,YEM,MDV,2,0,True,,1353.4,1227.1
2016-06-07,2016,CFU Caribbean Cup qualification,DOM,GUF,2,1,False,DOM,1444.9,1525.4
2016-06-07,2016,Friendly,IRN,KGZ,6,0,False,IRN,1826.8,1440.0
2016-06-07,2016,Copa América,COL,PRY,2,1,True,,1969.1,1718.7
2016-06-07,2016,Friendly,CHN,KAZ,0,1,False,CHN,1680.6,1363.6
2016-06-07,2016,Friendly,CAN,UZB,2,1,True,,1558.2,1774.6
2016-06-07,2016,AFC Asian Cup qualification,KHM,TWN,2,0,False,KHM,1120.5,1203.5
2016-06-07,2016,Kirin Cup,BGR,DNK,0,4,True,,1544.5,1651.0
2016-06-07,2016,AFC Asian Cup qualification,BGD,TJK,0,1,False,BGD,1205.8,1436.2
2016-06-07,2016,Friendly,AUS,GRC,1,2,False,AUS,1792.9,1545.3
2016-06-07,2016,CFU Caribbean Cup qualification,CUW,VIR,7,0,False,CUW,1415.3,1146.7
2016-06-08,2016,Friendly,PRT,EST,7,0,False,PRT,1848.9,1440.6
2016-06-08,2016,Oceania Nations Cup,PNG,SLB,2,1,False,PNG,1538.7,1484.2
2016-06-08,2016,Oceania Nations Cup,NZL,NCL,1,0,True,,1681.4,1636.3
2016-06-08,2016,Copa América,ECU,PER,2,2,True,,1848.6,1765.5
2016-06-08,2016,Copa América,BRA,HTI,7,1,True,,1963.8,1589.0
2016-06-09,2016,Copa América,MEX,JAM,2,0,True,,1972.4,1606.2
2016-06-09,2016,Copa América,URY,VEN,0,1,True,,1899.2,1597.3
2016-06-10,2016,Copa América,ARG,PAN,5,0,True,,2025.1,1766.4
2016-06-10,2016,Copa América,CHL,BOL,2,1,True,,1908.6,1548.2
2016-06-10,2016,UEFA Euro,FRA,ROU,2,1,False,FRA,1921.1,1696.3
2016-06-11,2016,COSAFA Cup,ZWE,SWZ,2,2,True,,1543.0,1383.0
2016-06-11,2016,UEFA Euro,WAL,SVK,2,1,True,,1579.4,1703.8
2016-06-11,2016,Copa América,USA,PRY,1,0,False,USA,1779.6,1709.1
2016-06-11,2016,COSAFA Cup,SYC,MDG,0,1,True,,1217.8,1349.7
2016-06-11,2016,Oceania Nations Cup,PNG,NZL,0,0,False,PNG,1547.4,1694.5
2016-06-11,2016,UEFA Euro,ENG,RUS,1,1,True,,1908.3,1704.9
2016-06-11,2016,Copa América,COL,CRI,2,3,True,,1978.6,1762.4
2016-06-11,2016,UEFA Euro,ALB,CHE,0,1,True,,1583.4,1712.3
2016-06-12,2016,UEFA Euro,TUR,HRV,0,1,True,,1760.1,1768.9
2016-06-12,2016,COSAFA Cup,MWI,AGO,3,0,True,,1413.7,1436.2
2016-06-12,2016,COSAFA Cup,LSO,MUS,3,0,True,,1263.6,1281.4
2016-06-12,2016,UEFA Euro,POL,NIR,1,0,True,,1720.3,1557.1
2016-06-12,2016,Copa América,ECU,HTI,4,0,True,,1842.8,1578.0
2016-06-12,2016,Copa América,BRA,PER,0,1,True,,1974.8,1771.4
2016-06-12,2016,African Cup of Nations qualification,BEN,GNQ,2,1,False,BEN,1520.1,1439.0
2016-06-12,2016,UEFA Euro,DEU,UKR,2,0,True,,1980.4,1768.6
2016-06-13,2016,UEFA Euro,BEL,ITA,0,2,True,,1866.1,1818.3
2016-06-13,2016,UEFA Euro,IRL,SWE,1,1,True,,1716.2,1698.0
2016-06-13,2016,COSAFA Cup,MDG,ZWE,0,0,True,,1359.3,1536.5
2016-06-13,2016,Copa América,MEX,VEN,1,1,True,,1980.5,1639.8
2016-06-13,2016,UEFA Euro,ESP,CZE,1,0,True,,1942.2,1686.6
2016-06-13,2016,COSAFA Cup,SWZ,SYC,4,0,True,,1389.5,1208.3
2016-06-13,2016,Copa América,URY,JAM,3,0,True,,1856.7,1598.0
2016-06-14,2016,COSAFA Cup,MUS,MWI,0,1,True,,1253.8,1441.7
2016-06-14,2016,Copa América,CHL,PAN,4,2,True,,1914.2,1748.0
2016-06-14,2016,UEFA Euro,PRT,ISL,1,1,True,,1851.1,1605.2
2016-06-14,2016,Copa América,ARG,BOL,3,0,True,,2043.5,1542.6
2016-06-14,2016,COSAFA Cup,AGO,LSO,0,2,True,,1408.2,1291.2
2016-06-14,2016,UEFA Euro,AUT,HUN,0,2,True,,1710.6,1628.6
2016-06-15,2016,UEFA Euro,FRA,ALB,2,0,False,FRA,1927.8,1567.3
2016-06-15,2016,UEFA Euro,ROU,CHE,1,1,True,,1689.6,1728.4
2016-06-15,2016,UEFA Euro,RUS,SVK,1,2,True,,1718.1,1670.2
2016-06-15,2016,COSAFA Cup,SWZ,MDG,1,0,True,,1404.1,1366.3
2016-06-15,2016,COSAFA Cup,ZWE,SYC,5,0,True,,1529.4,1193.6
2016-06-16,2016,Copa América,USA,ECU,2,1,False,USA,1793.2,1859.5
2016-06-16,2016,UEFA Euro,UKR,NIR,0,2,True,,1751.5,1543.1
2016-06-16,2016,COSAFA Cup,MWI,LSO,0,1,True,,1449.3,1321.0
2016-06-16,2016,UEFA Euro,DEU,POL,0,0,True,,1997.5,1734.3
2016-06-16,2016,UEFA Euro,ENG,WAL,2,1,True,,1895.2,1613.0
2016-06-16,2016,COSAFA Cup,AGO,MUS,0,2,True,,1378.4,1246.2
2016-06-17,2016,UEFA Euro,CZE,HRV,2,2,True,,1677.2,1793.3
2016-06-17,2016,UEFA Euro,ITA,SWE,1,0,True,,1860.9,1699.3
2016-06-17,2016,Copa América,PER,COL,0,0,True,,1809.5,1939.8
2016-06-17,2016,UEFA Euro,ESP,TUR,3,0,True,,1951.5,1735.7
2016-06-18,2016,UEFA Euro,PRT,AUT,0,0,True,,1835.9,1664.4
2016-06-18,2016,COSAFA Cup,NAM,BWA,1,1,False,NAM,1446.8,1435.6
2016-06-18,2016,Copa América,MEX,CHL,0,7,True,,1961.7,1935.0
2016-06-18,2016,COSAFA Cup,ZAF,LSO,1,1,True,,1674.3,1341.3
2016-06-18,2016,UEFA Euro,BEL,IRL,3,0,True,,1823.5,1714.9
2016-06-18,2016,Copa América,ARG,VEN,4,1,True,,2048.2,1658.6
2016-06-18,2016,UEFA Euro,ISL,HUN,1,1,True,,1620.5,1674.8
2016-06-19,2016,COSAFA Cup,COD,MOZ,1,0,True,,1674.0,1486.7
2016-06-19,2016,UEFA Euro,FRA,CHE,0,0,False,FRA,1932.7,1725.6
2016-06-19,2016,CFU Caribbean Cup qualification,GUF,BMU,3,0,False,GUF,1506.5,1544.4
2016-06-19,2016,UEFA Euro,ROU,ALB,0,1,True,,1692.4,1562.3
2016-06-19,2016,COSAFA Cup,ZMB,SWZ,0,0,True,,1583.8,1417.5
2016-06-20,2016,UEFA Euro,RUS,WAL,0,3,True,,1689.7,1604.7
2016-06-20,2016,UEFA Euro,SVK,ENG,0,0,True,,1698.6,1903.4
2016-06-21,2016,Copa América,USA,ARG,0,4,False,USA,1815.8,2056.6
2016-06-21,2016,UEFA Euro,UKR,POL,0,1,True,,1693.9,1750.3
2016-06-21,2016,UEFA Euro,NIR,DEU,0,1,True,,1600.7,1981.5
2016-06-21,2016,COSAFA Cup,NAM,MOZ,3,0,False,NAM,1442.2,1479.1
2016-06-21,2016,UEFA Euro,CZE,TUR,0,2,True,,1685.3,1716.1
2016-06-21,2016,UEFA Euro,HRV,ESP,2,1,True,,1785.2,1971.1
2016-06-21,2016,COSAFA Cup,LSO,ZMB,2,3,True,,1352.4,1577.1
2016-06-22,2016,COSAFA Cup,BWA,COD,0,0,True,,1440.2,1681.6
2016-06-22,2016,Copa América,COL,CHL,0,2,True,,1930.9,1995.5
2016-06-22,2016,UEFA Euro,HUN,PRT,3,3,True,,1670.9,1824.5
2016-06-22,2016,UEFA Euro,ISL,AUT,2,1,True,,1624.4,1675.9
2016-06-22,2016,UEFA Euro,ITA,IRL,0,1,True,,1875.1,1684.4
2016-06-22,2016,Friendly,NCL,MYS,1,2,False,NCL,1623.3,1335.9
2016-06-22,2016,COSAFA Cup,ZAF,SWZ,5,1,True,,1663.1,1424.2
2016-06-22,2016,UEFA Euro,SWE,BEL,0,1,True,,1685.2,1854.0
2016-06-24,2016,COSAFA Cup,NAM,ZMB,1,0,False,NAM,1463.7,1583.6
2016-06-25,2016,Copa América,USA,COL,0,1,False,USA,1787.0,1900.3
2016-06-25,2016,UEFA Euro,CHE,POL,1,1,True,,1743.3,1771.3
2016-06-25,2016,UEFA Euro,WAL,NIR,1,0,True,,1659.0,1595.7
2016-06-25,2016,COSAFA Cup,ZAF,BWA,3,2,True,,1674.4,1449.2
2016-06-25,2016,UEFA Euro,HRV,PRT,0,1,True,,1822.4,1814.1
2016-06-25,2016,COSAFA Cup,SWZ,COD,1,0,True,,1412.8,1672.6
2016-06-26,2016,Copa América,ARG,CHL,0,0,True,,2085.4,2026.1
2016-06-26,2016,Friendly,FJI,MYS,1,1,False,FJI,1586.1,1354.0
2016-06-26,2016,UEFA Euro,FRA,IRL,2,1,False,FRA,1915.0,1721.9
2016-06-26,2016,UEFA Euro,DEU,SVK,3,0,True,,1986.5,1711.9
2016-06-26,2016,UEFA Euro,HUN,BEL,0,4,True,,1681.3,1867.7
2016-06-27,2016,UEFA Euro,ENG,ISL,1,2,True,,1890.2,1653.0
2016-06-27,2016,UEFA Euro,ITA,ESP,2,0,True,,1837.6,1933.9
2016-06-30,2016,EAFF Championship,MAC,MNG,2,2,True,,1088.4,1308.4
2016-06-30,2016,UEFA Euro,POL,PRT,1,1,True,,1769.3,1839.7
2016-07-01,2016,UEFA Euro,WAL,BEL,3,1,True,,1679.5,1891.6
2016-07-02,2016,EAFF Championship,MNP,MAC,1,3,True,,1139.8,1096.8
2016-07-02,2016,UEFA Euro,DEU,ITA,1,1,True,,2001.5,1885.2
2016-07-02,2016,EAFF Championship,MNG,TWN,0,2,True,,1300.0,1174.9
2016-07-03,2016,UEFA Euro,FRA,ISL,5,2,False,FRA,1922.8,1692.9
2016-07-04,2016,EAFF Championship,MNP,MNG,0,8,True,,1114.6,1269.7
2016-07-06,2016,UEFA Euro,PRT,WAL,2,0,True,,1834.7,1737.4
2016-07-07,2016,UEFA Euro,FRA,DEU,2,0,False,FRA,1934.2,1993.4
2016-07-10,2016,UEFA Euro,FRA,PRT,0,1,False,FRA,1967.3,1862.0
2016-07-24,2016,Friendly,UZB,IRQ,2,1,False,UZB,1759.0,1622.5
2016-07-28,2016,Friendly,KHM,SGP,2,1,False,KHM,1149.0,1383.0
2016-08-08,2016,Friendly,OMN,TKM,1,0,False,OMN,1586.2,1522.6
2016-08-08,2016,Friendly,QAT,IRQ,2,1,False,QAT,1620.8,1618.4
2016-08-13,2016,Friendly,BTN,IND,0,3,False,BTN,1001.2,1384.9
2016-08-18,2016,Friendly,JOR,QAT,2,3,True,,1649.4,1627.9
2016-08-21,2016,Friendly,IRQ,PRK,1,1,True,,1611.3,1631.6
2016-08-24,2016,Friendly,HND,NIC,1,0,False,HND,1614.8,1481.1
2016-08-24,2016,Friendly,PRK,ARE,2,0,True,,1631.0,1680.9
2016-08-24,2016,Friendly,SAU,LAO,4,0,True,,1654.3,1134.1
2016-08-24,2016,Friendly,UZB,BFA,1,0,False,UZB,1763.1,1558.2
2016-08-27,2016,Friendly,TJK,SYR,0,0,False,TJK,1449.0,1636.2
2016-08-28,2016,Friendly,DOM,PRI,5,0,False,DOM,1463.8,1381.9
2016-08-30,2016,Friendly,EGY,GIN,1,1,False,EGY,1731.6,1625.4
2016-08-30,2016,Friendly,KGZ,KAZ,2,0,False,KGZ,1437.6,1381.9
2016-08-30,2016,Friendly,UGA,KEN,0,0,False,UGA,1599.1,1489.5
2016-08-31,2016,Friendly,TUR,RUS,0,0,False,TUR,1750.3,1635.4
2016-08-31,2016,Friendly,NOR,BLR,0,1,False,NOR,1572.6,1534.9
2016-08-31,2016,Friendly,LBN,JOR,1,1,False,LBN,1494.5,1638.7
2016-08-31,2016,Friendly,IRL,OMN,4,0,False,IRL,1714.1,1591.8
2016-08-31,2016,Friendly,DEU,FIN,2,0,False,DEU,1960.3,1515.0
2016-08-31,2016,Friendly,EST,MLT,1,1,False,EST,1438.3,1184.9
2016-08-31,2016,Friendly,DNK,LIE,5,0,False,DNK,1670.7,1161.8
2016-08-31,2016,Friendly,CZE,ARM,3,0,False,CZE,1651.1,1480.8
2016-08-31,2016,Friendly,ALB,MAR,0,0,False,ALB,1596.3,1654.4
2016-09-01,2016,FIFA World Cup qualification,UZB,SYR,1,0,False,UZB,1766.1,1633.8
2016-09-01,2016,FIFA World Cup qualification,SAU,THA,1,0,False,SAU,1656.1,1599.1
2016-09-01,2016,Friendly,PRT,GIB,5,0,False,PRT,1900.2,1301.8
2016-09-01,2016,FIFA World Cup qualification,PRY,CHL,2,1,False,PRY,1695.5,2030.4
2016-09-01,2016,Friendly,NLD,GRC,1,2,False,NLD,1864.7,1562.9
2016-09-01,2016,Friendly,MDV,BGD,5,0,False,MDV,1207.6,1193.0
2016-09-01,2016,FIFA World Cup qualification,KOR,CHN,3,2,False,KOR,1854.5,1662.2
2016-09-01,2016,FIFA World Cup qualification,JPN,ARE,1,2,False,JPN,1822.2,1663.7
2016-09-01,2016,Friendly,ITA,FRA,1,3,False,ITA,1893.3,1929.1
2016-09-01,2016,FIFA World Cup qualification,AUS,IRQ,2,0,False,AUS,1775.3,1611.9
2016-09-01,2016,Friendly,HKG,KHM,4,2,False,HKG,1414.2,1162.7
2016-09-01,2016,FIFA World Cup qualification,ECU,BRA,0,3,False,ECU,1836.9,1936.7
2016-09-01,2016,FIFA World Cup qualification,COL,VEN,2,0,False,COL,1924.3,1650.2
2016-09-01,2016,FIFA World Cup qualification,BOL,PER,0,3,False,BOL,1538.0,1818.5
2016-09-01,2016,Friendly,BEL,ESP,0,2,False,BEL,1833.7,1886.2
2016-09-01,2016,Friendly,BHR,SGP,3,1,False,BHR,1548.0,1369.4
2016-09-01,2016,FIFA World Cup qualification,IRN,QAT,2,0,False,IRN,1829.3,1638.5
2016-09-01,2016,FIFA World Cup qualification,ARG,URY,1,0,False,ARG,2081.2,1872.8
2016-09-02,2016,FIFA World Cup qualification,TTO,GTM,2,2,False,TTO,1673.1,1552.3
2016-09-02,2016,Friendly,SDN,GAB,1,2,False,SDN,1405.8,1533.4
2016-09-02,2016,FIFA World Cup qualification,VCT,USA,0,6,False,VCT,1346.4,1762.9
2016-09-02,2016,African Cup of Nations qualification,ZAF,MRT,1,1,False,ZAF,1680.9,1450.9
2016-09-02,2016,FIFA World Cup qualification,HND,CAN,2,1,False,HND,1618.9,1573.8
2016-09-02,2016,Friendly,LVA,LUX,3,1,False,LVA,1433.0,1209.4
2016-09-02,2016,FIFA World Cup qualification,HTI,CRI,0,1,False,HTI,1561.2,1801.2
2016-09-02,2016,FIFA World Cup qualification,SLV,MEX,1,3,False,SLV,1541.2,1901.1
2016-09-02,2016,FIFA World Cup qualification,PAN,JAM,2,0,False,PAN,1727.1,1581.9
2016-09-03,2016,African Cup of Nations qualification,CIV,SLE,1,1,False,CIV,1785.2,1471.1
2016-09-03,2016,African Cup of Nations qualification,NGA,TZA,1,0,False,NGA,1675.3,1424.4
2016-09-03,2016,African Cup of Nations qualification,MOZ,MUS,1,0,False,MOZ,1457.5,1276.9
2016-09-03,2016,African Cup of Nations qualification,SEN,NAM,2,0,False,SEN,1765.6,1479.5
2016-09-03,2016,Friendly,IND,PRI,4,1,False,IND,1390.6,1371.5
2016-09-03,2016,African Cup of Nations qualification,CPV,LBY,0,1,False,CPV,1615.0,1588.4
